audit_question_id,tier,conversation_id,ability,category,source_shape,source_field_present,conversation_reference_present,conversation_references_present,raw_source_ref_count,unique_source_id_count,matched_source_id_count,unmatched_source_id_count,ambiguous_source_id_count,duplicate_source_ref_id_count,source_parse_error
1M::32::information_extraction::1,1M,32,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,
1M::32::information_extraction::2,1M,32,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
1M::32::instruction_following::1,1M,32,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
1M::32::instruction_following::2,1M,32,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::32::knowledge_update::1,1M,32,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,6,6,6,0,0,0,
1M::32::knowledge_update::2,1M,32,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,5,5,5,0,0,0,
1M::32::multi_session_reasoning::1,1M,32,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,12,12,12,0,0,0,
1M::32::multi_session_reasoning::2,1M,32,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,8,8,8,0,0,0,
1M::32::preference_following::1,1M,32,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
1M::32::preference_following::2,1M,32,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
1M::32::summarization::1,1M,32,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,26,26,26,0,0,0,
1M::32::summarization::2,1M,32,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
1M::32::temporal_reasoning::1,1M,32,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,5,5,5,0,0,0,
1M::32::temporal_reasoning::2,1M,32,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,4,3,3,0,0,1,
1M::33::abstention::1,1M,33,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::33::abstention::2,1M,33,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::33::contradiction_resolution::1,1M,33,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
1M::33::contradiction_resolution::2,1M,33,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
1M::33::event_ordering::1,1M,33,event_ordering,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,True,44,44,35,0,9,0,
1M::33::event_ordering::2,1M,33,event_ordering,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,True,22,22,17,0,5,0,
1M::33::information_extraction::1,1M,33,information_extraction,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,True,False,1,1,0,0,1,0,
1M::33::information_extraction::2,1M,33,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,3,3,3,0,0,0,
1M::33::instruction_following::1,1M,33,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::33::instruction_following::2,1M,33,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::33::knowledge_update::1,1M,33,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::33::knowledge_update::2,1M,33,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
1M::33::multi_session_reasoning::1,1M,33,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,
1M::33::multi_session_reasoning::2,1M,33,multi_session_reasoning,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,True,6,6,5,0,1,0,
1M::33::preference_following::1,1M,33,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
1M::33::preference_following::2,1M,33,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
1M::33::summarization::1,1M,33,summarization,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,False,36,36,28,0,8,0,
1M::33::summarization::2,1M,33,summarization,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,False,74,74,64,0,10,0,
1M::33::temporal_reasoning::1,1M,33,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,4,3,3,0,0,1,
1M::33::temporal_reasoning::2,1M,33,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,1,1,0,0,1,
1M::34::abstention::1,1M,34,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::34::abstention::2,1M,34,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::34::contradiction_resolution::1,1M,34,contradiction_resolution,SOURCE_AMBIGUOUS_OR_MISSING,DICT,True,False,True,4,4,0,0,4,0,
1M::34::contradiction_resolution::2,1M,34,contradiction_resolution,SOURCE_AMBIGUOUS_OR_MISSING,DICT,True,False,True,9,9,3,0,6,0,
1M::34::event_ordering::1,1M,34,event_ordering,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,True,37,37,16,0,21,0,
1M::34::event_ordering::2,1M,34,event_ordering,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,True,29,29,15,0,14,0,
1M::34::information_extraction::1,1M,34,information_extraction,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,True,False,1,1,0,0,1,0,
1M::34::information_extraction::2,1M,34,information_extraction,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,True,False,3,3,0,0,3,0,
1M::34::instruction_following::1,1M,34,instruction_following,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,False,3,3,0,0,3,0,
1M::34::instruction_following::2,1M,34,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::34::knowledge_update::1,1M,34,knowledge_update,SOURCE_AMBIGUOUS_OR_MISSING,DICT,True,False,True,4,4,0,0,4,0,
1M::34::knowledge_update::2,1M,34,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
1M::34::multi_session_reasoning::1,1M,34,multi_session_reasoning,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,True,3,3,2,0,1,0,
1M::34::multi_session_reasoning::2,1M,34,multi_session_reasoning,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,True,6,6,2,0,4,0,
1M::34::preference_following::1,1M,34,preference_following,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,False,7,7,0,0,7,0,
1M::34::preference_following::2,1M,34,preference_following,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,False,1,1,0,0,1,0,
1M::34::summarization::1,1M,34,summarization,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,False,23,23,8,0,15,0,
1M::34::summarization::2,1M,34,summarization,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,False,11,11,3,0,8,0,
1M::34::temporal_reasoning::1,1M,34,temporal_reasoning,SOURCE_AMBIGUOUS_OR_MISSING,DICT,True,False,True,2,2,1,0,1,0,
1M::34::temporal_reasoning::2,1M,34,temporal_reasoning,SOURCE_AMBIGUOUS_OR_MISSING,DICT,True,False,True,2,2,1,0,1,0,
1M::35::abstention::1,1M,35,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::35::abstention::2,1M,35,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
1M::35::contradiction_resolution::1,1M,35,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
1M::35::contradiction_resolution::2,1M,35,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,3,2,2,0,0,1,
1M::35::event_ordering::1,1M,35,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,27,27,27,0,0,0,
1M::35::event_ordering::2,1M,35,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,28,28,28,0,0,0,
1M::35::information_extraction::1,1M,35,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,
1M::35::information_extraction::2,1M,35,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,3,3,3,0,0,0,
1M::35::instruction_following::1,1M,35,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::35::instruction_following::2,1M,35,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
1M::35::knowledge_update::1,1M,35,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
1M::35::knowledge_update::2,1M,35,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
1M::35::multi_session_reasoning::1,1M,35,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,
1M::35::multi_session_reasoning::2,1M,35,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,5,5,5,0,0,0,
1M::35::preference_following::1,1M,35,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
1M::35::preference_following::2,1M,35,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
1M::35::summarization::1,1M,35,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,29,29,29,0,0,0,
1M::35::summarization::2,1M,35,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,
1M::35::temporal_reasoning::1,1M,35,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
1M::35::temporal_reasoning::2,1M,35,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
10M::1::abstention::1,10M,1,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
10M::1::abstention::2,10M,1,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
10M::1::contradiction_resolution::1,10M,1,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
10M::1::contradiction_resolution::2,10M,1,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
10M::1::event_ordering::1,10M,1,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,83,83,83,0,0,0,
10M::1::event_ordering::2,10M,1,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,66,66,66,0,0,0,
10M::1::information_extraction::1,10M,1,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
10M::1::information_extraction::2,10M,1,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
10M::1::instruction_following::1,10M,1,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
10M::1::instruction_following::2,10M,1,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
10M::1::knowledge_update::1,10M,1,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
10M::1::knowledge_update::2,10M,1,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
10M::1::multi_session_reasoning::1,10M,1,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,
10M::1::multi_session_reasoning::2,10M,1,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
10M::1::preference_following::1,10M,1,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
10M::1::preference_following::2,10M,1,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
10M::1::summarization::1,10M,1,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,4,4,4,0,0,0,
10M::1::summarization::2,10M,1,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,10,10,10,0,0,0,
10M::1::temporal_reasoning::1,10M,1,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
10M::1::temporal_reasoning::2,10M,1,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,12,12,12,0,0,0,
10M::2::abstention::1,10M,2,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
10M::2::abstention::2,10M,2,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
10M::2::contradiction_resolution::1,10M,2,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
10M::2::contradiction_resolution::2,10M,2,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
10M::2::event_ordering::1,10M,2,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,16,16,16,0,0,0,
10M::2::event_ordering::2,10M,2,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,34,34,34,0,0,0,
10M::2::information_extraction::1,10M,2,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
10M::2::information_extraction::2,10M,2,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
10M::2::instruction_following::1,10M,2,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,4,4,4,0,0,0,
10M::2::instruction_following::2,10M,2,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
10M::2::knowledge_update::1,10M,2,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,4,2,2,0,0,2,
10M::2::knowledge_update::2,10M,2,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
10M::2::multi_session_reasoning::1,10M,2,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
10M::2::multi_session_reasoning::2,10M,2,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,7,7,7,0,0,0,
10M::2::preference_following::1,10M,2,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
10M::2::preference_following::2,10M,2,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
10M::2::summarization::1,10M,2,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,50,50,50,0,0,0,
10M::2::summarization::2,10M,2,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,9,9,9,0,0,0,
10M::2::temporal_reasoning::1,10M,2,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
10M::2::temporal_reasoning::2,10M,2,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
10M::3::abstention::1,10M,3,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
10M::3::abstention::2,10M,3,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
10M::3::contradiction_resolution::1,10M,3,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,1,1,0,0,1,
10M::3::contradiction_resolution::2,10M,3,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
10M::3::event_ordering::1,10M,3,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,20,20,20,0,0,0,
10M::3::event_ordering::2,10M,3,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,26,26,26,0,0,0,
10M::3::information_extraction::1,10M,3,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
10M::3::information_extraction::2,10M,3,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
10M::3::instruction_following::1,10M,3,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
10M::3::instruction_following::2,10M,3,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
10M::3::knowledge_update::1,10M,3,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
10M::3::knowledge_update::2,10M,3,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
10M::3::multi_session_reasoning::1,10M,3,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
10M::3::multi_session_reasoning::2,10M,3,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
10M::3::preference_following::1,10M,3,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
10M::3::preference_following::2,10M,3,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
10M::3::summarization::1,10M,3,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,4,4,4,0,0,0,
10M::3::summarization::2,10M,3,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,5,5,5,0,0,0,
10M::3::temporal_reasoning::1,10M,3,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
10M::3::temporal_reasoning::2,10M,3,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
10M::4::abstention::1,10M,4,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
10M::4::abstention::2,10M,4,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
10M::4::contradiction_resolution::1,10M,4,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
10M::4::contradiction_resolution::2,10M,4,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
10M::4::event_ordering::1,10M,4,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,33,33,33,0,0,0,
10M::4::event_ordering::2,10M,4,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,16,16,16,0,0,0,
10M::4::information_extraction::1,10M,4,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
10M::4::information_extraction::2,10M,4,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
10M::4::instruction_following::1,10M,4,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
10M::4::instruction_following::2,10M,4,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
10M::4::knowledge_update::1,10M,4,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
10M::4::knowledge_update::2,10M,4,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
10M::4::multi_session_reasoning::1,10M,4,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
10M::4::multi_session_reasoning::2,10M,4,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
10M::4::preference_following::1,10M,4,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
10M::4::preference_following::2,10M,4,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
10M::4::summarization::1,10M,4,summarization,SOURCE_AMBIGUOUS_OR_MISSING,ABSENT,False,False,False,0,0,0,0,0,0,
10M::4::summarization::2,10M,4,summarization,SOURCE_AMBIGUOUS_OR_MISSING,ABSENT,False,False,False,0,0,0,0,0,0,
10M::4::temporal_reasoning::1,10M,4,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,6,6,6,0,0,0,
10M::4::temporal_reasoning::2,10M,4,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
10M::5::abstention::1,10M,5,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
10M::5::abstention::2,10M,5,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
10M::5::contradiction_resolution::1,10M,5,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
10M::5::contradiction_resolution::2,10M,5,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
10M::5::event_ordering::1,10M,5,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,72,67,67,0,0,5,
10M::5::event_ordering::2,10M,5,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,67,67,67,0,0,0,
10M::5::information_extraction::1,10M,5,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
10M::5::information_extraction::2,10M,5,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
10M::5::instruction_following::1,10M,5,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
10M::5::instruction_following::2,10M,5,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
10M::5::knowledge_update::1,10M,5,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,1,1,0,0,1,
10M::5::knowledge_update::2,10M,5,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,5,5,5,0,0,0,
10M::5::multi_session_reasoning::1,10M,5,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
10M::5::multi_session_reasoning::2,10M,5,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
10M::5::preference_following::1,10M,5,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
10M::5::preference_following::2,10M,5,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
10M::5::summarization::1,10M,5,summarization,SOURCE_AMBIGUOUS_OR_MISSING,ABSENT,False,False,False,0,0,0,0,0,0,
10M::5::summarization::2,10M,5,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,28,28,28,0,0,0,
10M::5::temporal_reasoning::1,10M,5,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
10M::5::temporal_reasoning::2,10M,5,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
10M::6::abstention::1,10M,6,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
10M::6::abstention::2,10M,6,abstention,ABSTENTION_NO_POSITIVE_EVIDENCE,ABSENT,False,False,False,0,0,0,0,0,0,
10M::6::contradiction_resolution::1,10M,6,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
10M::6::contradiction_resolution::2,10M,6,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,
10M::6::event_ordering::1,10M,6,event_ordering,MALFORMED_CONTRADICTORY,LIST,True,False,True,0,0,0,0,0,0,unsupported source ID node str
10M::6::event_ordering::2,10M,6,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,47,47,47,0,0,0,
10M::6::information_extraction::1,10M,6,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
10M::6::information_extraction::2,10M,6,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,
10M::6::instruction_following::1,10M,6,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
10M::6::instruction_following::2,10M,6,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,
10M::6::knowledge_update::1,10M,6,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,
10M::6::knowledge_update::2,10M,6,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
10M::6::multi_session_reasoning::1,10M,6,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,3,3,3,0,0,0,
10M::6::multi_session_reasoning::2,10M,6,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,6,6,6,0,0,0,
10M::6::preference_following::1,10M,6,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,
10M::6::preference_following::2,10M,6,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,
10M::6::summarization::1,10M,6,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,4,4,4,0,0,0,
10M::6::summarization::2,10M,6,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,8,8,8,0,0,0,
10M::6::temporal_reasoning::1,10M,6,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,
