audit_question_id,tier,conversation_id,ability,category,source_shape,source_field_present,conversation_reference_present,conversation_references_present,raw_source_ref_count,unique_source_id_count,matched_source_id_count,unmatched_source_id_count,ambiguous_source_id_count,duplicate_source_ref_id_count,source_parse_error,raw_source_ids,unique_source_ids,matched_source_ids,unmatched_source_ids,ambiguous_source_ids,duplicate_source_refs
1M::31::contradiction_resolution::2,1M,31,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,,"[798, 606, 612, 616]","[798, 606, 612, 616]","[606, 612, 616, 798]",[],[],[]
1M::31::event_ordering::1,1M,31,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,35,35,35,0,0,0,,"[42, 50, 54, 250, 256, 264, 444, 450, 456, 640, 652, 656, 844, 848, 852, 854, 856, 1046, 1052, 1058, 1234, 1240, 1250, 1430, 1436, 1440, 1594, 1618, 1624, 1628, 1636, 1638, 1810, 1820, 1822]","[42, 50, 54, 250, 256, 264, 444, 450, 456, 640, 652, 656, 844, 848, 852, 854, 856, 1046, 1052, 1058, 1234, 1240, 1250, 1430, 1436, 1440, 1594, 1618, 1624, 1628, 1636, 1638, 1810, 1820, 1822]","[42, 50, 54, 250, 256, 264, 444, 450, 456, 640, 652, 656, 844, 848, 852, 854, 856, 1046, 1052, 1058, 1234, 1240, 1250, 1430, 1436, 1440, 1594, 1618, 1624, 1628, 1636, 1638, 1810, 1820, 1822]",[],[],[]
1M::31::event_ordering::2,1M,31,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,29,29,29,0,0,0,,"[306, 314, 502, 508, 518, 698, 704, 710, 712, 900, 906, 912, 1100, 1104, 1108, 1112, 1296, 1304, 1488, 1494, 1500, 1682, 1686, 1688, 1690, 1694, 1880, 1886, 1892]","[306, 314, 502, 508, 518, 698, 704, 710, 712, 900, 906, 912, 1100, 1104, 1108, 1112, 1296, 1304, 1488, 1494, 1500, 1682, 1686, 1688, 1690, 1694, 1880, 1886, 1892]","[306, 314, 502, 508, 518, 698, 704, 710, 712, 900, 906, 912, 1100, 1104, 1108, 1112, 1296, 1304, 1488, 1494, 1500, 1682, 1686, 1688, 1690, 1694, 1880, 1886, 1892]",[],[],[]
1M::31::information_extraction::1,1M,31,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[560],[560],[560],[],[],[]
1M::31::information_extraction::2,1M,31,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,3,3,3,0,0,0,,"[464, 471, 475]","[464, 471, 475]","[464, 471, 475]",[],[],[]
1M::31::instruction_following::1,1M,31,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[404],[404],[404],[],[],[]
1M::31::instruction_following::2,1M,31,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[1386],[1386],[1386],[],[],[]
1M::31::knowledge_update::1,1M,31,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,5,5,5,0,0,0,,"[724, 726, 730, 734, 794]","[724, 726, 730, 734, 794]","[724, 726, 730, 734, 794]",[],[],[]
1M::31::knowledge_update::2,1M,31,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,5,5,5,0,0,0,,"[936, 940, 946, 950, 988]","[936, 940, 946, 950, 988]","[936, 940, 946, 950, 988]",[],[],[]
1M::31::multi_session_reasoning::1,1M,31,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,,"[62, 662]","[62, 662]","[62, 662]",[],[],[]
1M::31::multi_session_reasoning::2,1M,31,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,29,29,29,0,0,0,,"[42, 43, 50, 51, 54, 55, 234, 235, 240, 241, 246, 247, 464, 465, 470, 471, 474, 475, 866, 867, 872, 873, 874, 1254, 1255, 1260, 1261, 1268, 1269]","[42, 43, 50, 51, 54, 55, 234, 235, 240, 241, 246, 247, 464, 465, 470, 471, 474, 475, 866, 867, 872, 873, 874, 1254, 1255, 1260, 1261, 1268, 1269]","[42, 43, 50, 51, 54, 55, 234, 235, 240, 241, 246, 247, 464, 465, 470, 471, 474, 475, 866, 867, 872, 873, 874, 1254, 1255, 1260, 1261, 1268, 1269]",[],[],[]
1M::31::preference_following::1,1M,31,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,,"[480, 492, 494]","[480, 492, 494]","[480, 492, 494]",[],[],[]
1M::31::preference_following::2,1M,31,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,,"[678, 684, 694]","[678, 684, 694]","[678, 684, 694]",[],[],[]
1M::31::summarization::1,1M,31,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,69,69,69,0,0,0,,"[42, 43, 50, 51, 54, 55, 252, 253, 258, 259, 260, 261, 446, 447, 452, 453, 458, 459, 642, 643, 648, 649, 650, 654, 655, 840, 841, 846, 847, 850, 851, 858, 859, 1044, 1045, 1050, 1051, 1056, 1057, 1236, 1237, 1242, 1243, 1246, 1247, 1428, 1429, 1434, 1435, 1442, 1443, 1444, 1445, 1596, 1597, 1620, 1621, 1626, 1627, 1630, 1631, 1812, 1813, 1816, 1817, 1818, 1819, 1824, 1825]","[42, 43, 50, 51, 54, 55, 252, 253, 258, 259, 260, 261, 446, 447, 452, 453, 458, 459, 642, 643, 648, 649, 650, 654, 655, 840, 841, 846, 847, 850, 851, 858, 859, 1044, 1045, 1050, 1051, 1056, 1057, 1236, 1237, 1242, 1243, 1246, 1247, 1428, 1429, 1434, 1435, 1442, 1443, 1444, 1445, 1596, 1597, 1620, 1621, 1626, 1627, 1630, 1631, 1812, 1813, 1816, 1817, 1818, 1819, 1824, 1825]","[42, 43, 50, 51, 54, 55, 252, 253, 258, 259, 260, 261, 446, 447, 452, 453, 458, 459, 642, 643, 648, 649, 650, 654, 655, 840, 841, 846, 847, 850, 851, 858, 859, 1044, 1045, 1050, 1051, 1056, 1057, 1236, 1237, 1242, 1243, 1246, 1247, 1428, 1429, 1434, 1435, 1442, 1443, 1444, 1445, 1596, 1597, 1620, 1621, 1626, 1627, 1630, 1631, 1812, 1813, 1816, 1817, 1818, 1819, 1824, 1825]",[],[],[]
1M::31::summarization::2,1M,31,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,6,6,6,0,0,0,,"[66, 67, 70, 71, 78, 79]","[66, 67, 70, 71, 78, 79]","[66, 67, 70, 71, 78, 79]",[],[],[]
1M::31::temporal_reasoning::1,1M,31,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,,"[610, 626, 994, 1004]","[610, 626, 994, 1004]","[610, 626, 994, 1004]",[],[],[]
1M::31::temporal_reasoning::2,1M,31,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,7,7,7,0,0,0,,"[382, 390, 392, 396, 1430, 1436, 1440]","[382, 390, 392, 396, 1430, 1436, 1440]","[382, 390, 392, 396, 1430, 1436, 1440]",[],[],[]
1M::32::contradiction_resolution::1,1M,32,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,,"[440, 348, 354, 356]","[440, 348, 354, 356]","[348, 354, 356, 440]",[],[],[]
1M::32::contradiction_resolution::2,1M,32,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,3,3,3,0,0,0,,"[644, 480, 488]","[644, 480, 488]","[480, 488, 644]",[],[],[]
1M::32::event_ordering::1,1M,32,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,34,34,34,0,0,0,,"[138, 144, 146, 148, 150, 152, 162, 164, 294, 300, 304, 498, 500, 512, 518, 688, 694, 700, 894, 896, 904, 912, 1096, 1098, 1108, 1320, 1326, 1336, 1524, 1534, 1540, 1724, 1734, 1740]","[138, 144, 146, 148, 150, 152, 162, 164, 294, 300, 304, 498, 500, 512, 518, 688, 694, 700, 894, 896, 904, 912, 1096, 1098, 1108, 1320, 1326, 1336, 1524, 1534, 1540, 1724, 1734, 1740]","[138, 144, 146, 148, 150, 152, 162, 164, 294, 300, 304, 498, 500, 512, 518, 688, 694, 700, 894, 896, 904, 912, 1096, 1098, 1108, 1320, 1326, 1336, 1524, 1534, 1540, 1724, 1734, 1740]",[],[],[]
1M::32::event_ordering::2,1M,32,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,30,30,30,0,0,0,,"[172, 180, 182, 184, 186, 196, 198, 382, 386, 394, 586, 594, 598, 776, 780, 978, 984, 1166, 1172, 1180, 1182, 1406, 1408, 1410, 1420, 1614, 1616, 1618, 1808, 1816]","[172, 180, 182, 184, 186, 196, 198, 382, 386, 394, 586, 594, 598, 776, 780, 978, 984, 1166, 1172, 1180, 1182, 1406, 1408, 1410, 1420, 1614, 1616, 1618, 1808, 1816]","[172, 180, 182, 184, 186, 196, 198, 382, 386, 394, 586, 594, 598, 776, 780, 978, 984, 1166, 1172, 1180, 1182, 1406, 1408, 1410, 1420, 1614, 1616, 1618, 1808, 1816]",[],[],[]
1M::32::information_extraction::1,1M,32,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,,"[450, 451]","[450, 451]","[450, 451]",[],[],[]
1M::32::information_extraction::2,1M,32,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,1,1,1,0,0,0,,[638],[638],[638],[],[],[]
1M::32::instruction_following::1,1M,32,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,2,2,2,0,0,0,,"[2082, 2084]","[2082, 2084]","[2082, 2084]",[],[],[]
1M::32::instruction_following::2,1M,32,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[242],[242],[242],[],[],[]
1M::32::knowledge_update::1,1M,32,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,6,6,6,0,0,0,,"[118, 120, 122, 124, 136, 240]","[118, 120, 122, 124, 136, 240]","[118, 120, 122, 124, 136, 240]",[],[],[]
1M::32::knowledge_update::2,1M,32,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,5,5,5,0,0,0,,"[566, 572, 578, 638, 640]","[566, 572, 578, 638, 640]","[566, 572, 578, 638, 640]",[],[],[]
1M::32::multi_session_reasoning::1,1M,32,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,12,12,12,0,0,0,,"[294, 300, 304, 498, 512, 688, 700, 894, 904, 1524, 1534, 1540]","[294, 300, 304, 498, 512, 688, 700, 894, 904, 1524, 1534, 1540]","[294, 300, 304, 498, 512, 688, 700, 894, 904, 1524, 1534, 1540]",[],[],[]
1M::32::multi_session_reasoning::2,1M,32,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,8,8,8,0,0,0,,"[129, 134, 346, 358, 740, 946, 1366, 1766]","[129, 134, 346, 358, 740, 946, 1366, 1766]","[129, 134, 346, 358, 740, 946, 1366, 1766]",[],[],[]
1M::32::preference_following::1,1M,32,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,,"[330, 336, 338]","[330, 336, 338]","[330, 336, 338]",[],[],[]
1M::32::preference_following::2,1M,32,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,,"[724, 730, 736]","[724, 730, 736]","[724, 730, 736]",[],[],[]
1M::32::summarization::1,1M,32,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,26,26,26,0,0,0,,"[57, 61, 67, 253, 263, 545, 551, 555, 757, 761, 771, 1151, 1161, 1165, 1249, 1251, 1299, 1309, 1315, 1595, 1601, 1609, 1787, 1793, 1795, 1801]","[57, 61, 67, 253, 263, 545, 551, 555, 757, 761, 771, 1151, 1161, 1165, 1249, 1251, 1299, 1309, 1315, 1595, 1601, 1609, 1787, 1793, 1795, 1801]","[57, 61, 67, 253, 263, 545, 551, 555, 757, 761, 771, 1151, 1161, 1165, 1249, 1251, 1299, 1309, 1315, 1595, 1601, 1609, 1787, 1793, 1795, 1801]",[],[],[]
1M::32::summarization::2,1M,32,summarization,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,,"[309, 313, 321]","[309, 313, 321]","[309, 313, 321]",[],[],[]
1M::32::temporal_reasoning::1,1M,32,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,5,5,5,0,0,0,,"[144, 1444, 1450, 1452, 1458]","[144, 1444, 1450, 1452, 1458]","[144, 1444, 1450, 1452, 1458]",[],[],[]
1M::32::temporal_reasoning::2,1M,32,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,4,3,3,0,0,1,,"[646, 646, 654, 660]","[646, 654, 660]","[646, 654, 660]",[],[],[646]
1M::33::contradiction_resolution::1,1M,33,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,,"[324, 338, 340, 530]","[324, 338, 340, 530]","[324, 338, 340, 530]",[],[],[]
1M::33::contradiction_resolution::2,1M,33,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,,"[556, 562, 568, 754]","[556, 562, 568, 754]","[556, 562, 568, 754]",[],[],[]
1M::33::event_ordering::1,1M,33,event_ordering,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,True,44,44,35,0,9,0,,"[164, 166, 168, 176, 178, 180, 190, 192, 194, 348, 350, 356, 358, 362, 364, 578, 580, 588, 590, 592, 596, 784, 792, 794, 796, 806, 808, 1114, 1118, 1124, 1276, 1282, 1292, 1664, 1668, 1674, 1678, 1852, 1856, 1858, 1864, 1866, 1986, 1996]","[164, 166, 168, 176, 178, 180, 190, 192, 194, 348, 350, 356, 358, 362, 364, 578, 580, 588, 590, 592, 596, 784, 792, 794, 796, 806, 808, 1114, 1118, 1124, 1276, 1282, 1292, 1664, 1668, 1674, 1678, 1852, 1856, 1858, 1864, 1866, 1986, 1996]","[348, 350, 356, 358, 362, 364, 578, 580, 588, 590, 592, 596, 784, 792, 794, 796, 806, 808, 1114, 1118, 1124, 1276, 1282, 1292, 1664, 1668, 1674, 1678, 1852, 1856, 1858, 1864, 1866, 1986, 1996]",[],"[164, 166, 168, 176, 178, 180, 190, 192, 194]",[]
1M::33::event_ordering::2,1M,33,event_ordering,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,True,22,22,17,0,5,0,,"[64, 66, 68, 78, 82, 432, 436, 446, 448, 732, 736, 738, 742, 746, 1378, 1384, 1390, 1392, 1802, 2002, 2014, 2022]","[64, 66, 68, 78, 82, 432, 436, 446, 448, 732, 736, 738, 742, 746, 1378, 1384, 1390, 1392, 1802, 2002, 2014, 2022]","[432, 436, 446, 448, 732, 736, 738, 742, 746, 1378, 1384, 1390, 1392, 1802, 2002, 2014, 2022]",[],"[64, 66, 68, 78, 82]",[]
1M::33::information_extraction::1,1M,33,information_extraction,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,True,False,1,1,0,0,1,0,,[144],[144],[],[],[144],[]
1M::33::information_extraction::2,1M,33,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,3,3,3,0,0,0,,"[279, 281, 303]","[279, 281, 303]","[279, 281, 303]",[],[],[]
1M::33::instruction_following::1,1M,33,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[1684],[1684],[1684],[],[],[]
1M::33::instruction_following::2,1M,33,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[528],[528],[528],[],[],[]
1M::33::knowledge_update::1,1M,33,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[344, 526]","[344, 526]","[344, 526]",[],[],[]
1M::33::knowledge_update::2,1M,33,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,,"[946, 962, 970, 1046]","[946, 962, 970, 1046]","[946, 962, 970, 1046]",[],[],[]
1M::33::multi_session_reasoning::1,1M,33,multi_session_reasoning,EXACT_SOURCE_IDS,LIST,True,False,True,2,2,2,0,0,0,,"[1092, 1098]","[1092, 1098]","[1092, 1098]",[],[],[]
1M::33::multi_session_reasoning::2,1M,33,multi_session_reasoning,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,True,6,6,5,0,1,0,,"[145, 345, 353, 751, 1109, 1313]","[145, 345, 353, 751, 1109, 1313]","[345, 353, 751, 1109, 1313]",[],[145],[]
1M::33::preference_following::1,1M,33,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,,"[246, 258, 262]","[246, 258, 262]","[246, 258, 262]",[],[],[]
1M::33::preference_following::2,1M,33,preference_following,EXACT_SOURCE_IDS,LIST,True,False,False,3,3,3,0,0,0,,"[1396, 1402, 1412]","[1396, 1402, 1412]","[1396, 1402, 1412]",[],[],[]
1M::33::summarization::1,1M,33,summarization,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,False,36,36,28,0,8,0,,"[164, 165, 167, 169, 176, 177, 179, 181, 244, 245, 256, 326, 327, 329, 368, 369, 373, 880, 881, 883, 895, 902, 903, 905, 1134, 1139, 1145, 622, 623, 625, 686, 687, 695, 697, 706, 707]","[164, 165, 167, 169, 176, 177, 179, 181, 244, 245, 256, 326, 327, 329, 368, 369, 373, 880, 881, 883, 895, 902, 903, 905, 1134, 1139, 1145, 622, 623, 625, 686, 687, 695, 697, 706, 707]","[244, 245, 256, 326, 327, 329, 368, 369, 373, 622, 623, 625, 686, 687, 695, 697, 706, 707, 880, 881, 883, 895, 902, 903, 905, 1134, 1139, 1145]",[],"[164, 165, 167, 169, 176, 177, 179, 181]",[]
1M::33::summarization::2,1M,33,summarization,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,False,74,74,64,0,10,0,,"[58, 59, 60, 61, 62, 63, 72, 73, 80, 81, 392, 393, 410, 411, 412, 413, 414, 415, 418, 419, 688, 689, 698, 699, 708, 709, 1024, 1025, 1026, 1027, 1034, 1035, 1036, 1037, 1038, 1039, 1190, 1191, 1198, 1199, 1204, 1205, 1294, 1295, 1302, 1303, 1304, 1305, 1310, 1311, 1644, 1645, 1650, 1651, 1652, 1653, 1654, 1655, 1656, 1657, 1658, 1659, 1662, 1663, 1798, 1799, 1880, 1881, 1882, 1883, 1884, 1885, 1892, 1893]","[58, 59, 60, 61, 62, 63, 72, 73, 80, 81, 392, 393, 410, 411, 412, 413, 414, 415, 418, 419, 688, 689, 698, 699, 708, 709, 1024, 1025, 1026, 1027, 1034, 1035, 1036, 1037, 1038, 1039, 1190, 1191, 1198, 1199, 1204, 1205, 1294, 1295, 1302, 1303, 1304, 1305, 1310, 1311, 1644, 1645, 1650, 1651, 1652, 1653, 1654, 1655, 1656, 1657, 1658, 1659, 1662, 1663, 1798, 1799, 1880, 1881, 1882, 1883, 1884, 1885, 1892, 1893]","[392, 393, 410, 411, 412, 413, 414, 415, 418, 419, 688, 689, 698, 699, 708, 709, 1024, 1025, 1026, 1027, 1034, 1035, 1036, 1037, 1038, 1039, 1190, 1191, 1198, 1199, 1204, 1205, 1294, 1295, 1302, 1303, 1304, 1305, 1310, 1311, 1644, 1645, 1650, 1651, 1652, 1653, 1654, 1655, 1656, 1657, 1658, 1659, 1662, 1663, 1798, 1799, 1880, 1881, 1882, 1883, 1884, 1885, 1892, 1893]",[],"[58, 59, 60, 61, 62, 63, 72, 73, 80, 81]",[]
1M::33::temporal_reasoning::1,1M,33,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,4,3,3,0,0,1,,"[484, 490, 500, 484]","[484, 490, 500]","[484, 490, 500]",[],[],[484]
1M::33::temporal_reasoning::2,1M,33,temporal_reasoning,EXACT_SOURCE_IDS,DICT,True,False,True,2,1,1,0,0,1,,"[1458, 1458]",[1458],[1458],[],[],[1458]
1M::34::contradiction_resolution::1,1M,34,contradiction_resolution,SOURCE_AMBIGUOUS_OR_MISSING,DICT,True,False,True,4,4,0,0,4,0,,"[592, 456, 464, 472]","[592, 456, 464, 472]",[],[],"[456, 464, 472, 592]",[]
1M::34::contradiction_resolution::2,1M,34,contradiction_resolution,SOURCE_AMBIGUOUS_OR_MISSING,DICT,True,False,True,9,9,3,0,6,0,,"[1086, 1088, 1090, 878, 880, 884, 892, 894, 896]","[1086, 1088, 1090, 878, 880, 884, 892, 894, 896]","[1086, 1088, 1090]",[],"[878, 880, 884, 892, 894, 896]",[]
1M::34::event_ordering::1,1M,34,event_ordering,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,True,37,37,16,0,21,0,,"[42, 46, 48, 52, 344, 348, 354, 358, 598, 600, 602, 612, 614, 616, 622, 624, 850, 860, 862, 864, 870, 1096, 1390, 1392, 1398, 1400, 1402, 1408, 1410, 1412, 1414, 1614, 1620, 1624, 1626, 1628, 1630]","[42, 46, 48, 52, 344, 348, 354, 358, 598, 600, 602, 612, 614, 616, 622, 624, 850, 860, 862, 864, 870, 1096, 1390, 1392, 1398, 1400, 1402, 1408, 1410, 1412, 1414, 1614, 1620, 1624, 1626, 1628, 1630]","[1096, 1390, 1392, 1398, 1400, 1402, 1408, 1410, 1412, 1414, 1614, 1620, 1624, 1626, 1628, 1630]",[],"[42, 46, 48, 52, 344, 348, 354, 358, 598, 600, 602, 612, 614, 616, 622, 624, 850, 860, 862, 864, 870]",[]
1M::34::event_ordering::2,1M,34,event_ordering,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,True,29,29,15,0,14,0,,"[124, 126, 128, 136, 138, 140, 154, 412, 422, 424, 430, 654, 656, 666, 940, 942, 954, 956, 964, 1220, 1228, 1232, 1234, 1462, 1470, 1476, 1728, 1740, 1742]","[124, 126, 128, 136, 138, 140, 154, 412, 422, 424, 430, 654, 656, 666, 940, 942, 954, 956, 964, 1220, 1228, 1232, 1234, 1462, 1470, 1476, 1728, 1740, 1742]","[940, 942, 954, 956, 964, 1220, 1228, 1232, 1234, 1462, 1470, 1476, 1728, 1740, 1742]",[],"[124, 126, 128, 136, 138, 140, 154, 412, 422, 424, 430, 654, 656, 666]",[]
1M::34::information_extraction::1,1M,34,information_extraction,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,True,False,1,1,0,0,1,0,,[850],[850],[],[],[850],[]
1M::34::information_extraction::2,1M,34,information_extraction,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,True,False,3,3,0,0,3,0,,"[411, 417, 427]","[411, 417, 427]",[],[],"[411, 417, 427]",[]
1M::34::instruction_following::1,1M,34,instruction_following,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,False,3,3,0,0,3,0,,"[838, 840, 842]","[838, 840, 842]",[],[],"[838, 840, 842]",[]
1M::34::instruction_following::2,1M,34,instruction_following,EXACT_SOURCE_IDS,LIST,True,False,False,1,1,1,0,0,0,,[1084],[1084],[1084],[],[],[]
1M::34::knowledge_update::1,1M,34,knowledge_update,SOURCE_AMBIGUOUS_OR_MISSING,DICT,True,False,True,4,4,0,0,4,0,,"[706, 712, 720, 836]","[706, 712, 720, 836]",[],[],"[706, 712, 720, 836]",[]
1M::34::knowledge_update::2,1M,34,knowledge_update,EXACT_SOURCE_IDS,DICT,True,False,True,4,4,4,0,0,0,,"[940, 954, 964, 1082]","[940, 954, 964, 1082]","[940, 954, 964, 1082]",[],[],[]
1M::34::multi_session_reasoning::1,1M,34,multi_session_reasoning,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,True,3,3,2,0,1,0,,"[44, 1429, 1427]","[44, 1429, 1427]","[1427, 1429]",[],[44],[]
1M::34::multi_session_reasoning::2,1M,34,multi_session_reasoning,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,True,6,6,2,0,4,0,,"[45, 59, 627, 879, 1429, 1423]","[45, 59, 627, 879, 1429, 1423]","[1423, 1429]",[],"[45, 59, 627, 879]",[]
1M::34::preference_following::1,1M,34,preference_following,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,False,7,7,0,0,7,0,,"[280, 288, 290, 298, 300, 302, 306]","[280, 288, 290, 298, 300, 302, 306]",[],[],"[280, 288, 290, 298, 300, 302, 306]",[]
1M::34::preference_following::2,1M,34,preference_following,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,False,1,1,0,0,1,0,,[820],[820],[],[],[820],[]
1M::34::summarization::1,1M,34,summarization,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,False,23,23,8,0,15,0,,"[84, 99, 101, 103, 360, 373, 379, 652, 658, 660, 669, 904, 913, 917, 929, 1151, 1173, 1443, 1447, 1451, 1457, 1459, 1461]","[84, 99, 101, 103, 360, 373, 379, 652, 658, 660, 669, 904, 913, 917, 929, 1151, 1173, 1443, 1447, 1451, 1457, 1459, 1461]","[1151, 1173, 1443, 1447, 1451, 1457, 1459, 1461]",[],"[84, 99, 101, 103, 360, 373, 379, 652, 658, 660, 669, 904, 913, 917, 929]",[]
1M::34::summarization::2,1M,34,summarization,SOURCE_AMBIGUOUS_OR_MISSING,LIST,True,False,False,11,11,3,0,8,0,,"[436, 443, 449, 451, 726, 727, 733, 739, 992, 993, 1004]","[436, 443, 449, 451, 726, 727, 733, 739, 992, 993, 1004]","[992, 993, 1004]",[],"[436, 443, 449, 451, 726, 727, 733, 739]",[]
1M::34::temporal_reasoning::1,1M,34,temporal_reasoning,SOURCE_AMBIGUOUS_OR_MISSING,DICT,True,False,True,2,2,1,0,1,0,,"[54, 1442]","[54, 1442]",[1442],[],[54],[]
1M::34::temporal_reasoning::2,1M,34,temporal_reasoning,SOURCE_AMBIGUOUS_OR_MISSING,DICT,True,False,True,2,2,1,0,1,0,,"[628, 1148]","[628, 1148]",[1148],[],[628],[]
1M::35::contradiction_resolution::1,1M,35,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,2,2,2,0,0,0,,"[8, 214]","[8, 214]","[8, 214]",[],[],[]
1M::35::contradiction_resolution::2,1M,35,contradiction_resolution,EXACT_SOURCE_IDS,DICT,True,False,True,3,2,2,0,0,1,,"[440, 442, 440]","[440, 442]","[440, 442]",[],[],[440]
1M::35::event_ordering::1,1M,35,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,27,27,27,0,0,0,,"[30, 32, 42, 354, 356, 376, 558, 562, 568, 766, 774, 776, 778, 788, 980, 992, 994, 996, 1182, 1188, 1194, 1404, 1416, 1620, 1790, 1796, 1800]","[30, 32, 42, 354, 356, 376, 558, 562, 568, 766, 774, 776, 778, 788, 980, 992, 994, 996, 1182, 1188, 1194, 1404, 1416, 1620, 1790, 1796, 1800]","[30, 32, 42, 354, 356, 376, 558, 562, 568, 766, 774, 776, 778, 788, 980, 992, 994, 996, 1182, 1188, 1194, 1404, 1416, 1620, 1790, 1796, 1800]",[],[],[]
1M::35::event_ordering::2,1M,35,event_ordering,EXACT_SOURCE_IDS,LIST,True,False,True,28,28,28,0,0,0,,"[70, 84, 72, 78, 274, 280, 286, 496, 498, 500, 510, 664, 672, 680, 880, 904, 912, 1084, 1122, 1132, 1134, 1330, 1336, 1340, 1342, 1546, 1550, 1558]","[70, 84, 72, 78, 274, 280, 286, 496, 498, 500, 510, 664, 672, 680, 880, 904, 912, 1084, 1122, 1132, 1134, 1330, 1336, 1340, 1342, 1546, 1550, 1558]","[70, 72, 78, 84, 274, 280, 286, 496, 498, 500, 510, 664, 672, 680, 880, 904, 912, 1084, 1122, 1132, 1134, 1330, 1336, 1340, 1342, 1546, 1550, 1558]",[],[],[]
1M::35::information_extraction::1,1M,35,information_extraction,EXACT_SOURCE_IDS,LIST,True,True,False,2,2,2,0,0,0,,"[96, 106]","[96, 106]","[96, 106]",[],[],[]
